,ID,MaritalStatus,Con,Time,AU_Val,AU_Val1,AU_Expr
38714,B2203,2,2,6.29,['fake'],fake,fake
38715,B2203,2,2,6.3,['AU24'],['AU24'],fake
38716,B2203,2,2,6.31,['fake'],fake,fake
38717,B2203,2,2,6.32,['fake'],fake,fake
38718,B2203,2,2,6.33,['fake'],fake,fake
38719,B2203,2,2,6.34,['fake'],fake,fake
38720,B2203,2,2,6.35,['fake'],fake,fake
38721,B2203,2,2,6.36,['fake'],fake,fake
38722,B2203,2,2,6.37,['fake'],fake,fake
38723,B2203,2,2,6.38,['fake'],fake,fake
38724,B2203,2,2,6.39,['fake'],fake,fake
38725,B2203,2,2,6.4,['AU14_U'],['AU14'],fake
38726,B2203,2,2,6.41,['fake'],fake,fake
38727,B2203,2,2,6.42,['fake'],fake,fake
38728,B2203,2,2,6.43,['fake'],fake,fake
38729,B2203,2,2,6.44,['fake'],fake,fake
38730,B2203,2,2,6.45,['fake'],fake,fake
38731,B2203,2,2,6.46,['fake'],fake,fake
38732,B2203,2,2,6.47,['fake'],fake,fake
38733,B2203,2,2,6.48,['fake'],fake,fake
38734,B2203,2,2,6.49,['fake'],fake,fake
38735,B2203,2,2,6.5,['fake'],fake,fake
38736,B2203,2,2,6.51,['fake'],fake,fake
38737,B2203,2,2,6.52,['fake'],fake,fake
38738,B2203,2,2,6.53,['fake'],fake,fake
38739,B2203,2,2,6.54,['fake'],fake,fake
38740,B2203,2,2,6.55,['AU14'],['AU14'],fake
38741,B2203,2,2,6.56,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38742,B2203,2,2,6.57,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38743,B2203,2,2,6.58,['fake'],fake,fake
38744,B2203,2,2,6.59,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38745,B2203,2,2,7,['fake'],fake,fake
38746,B2203,2,2,7.01,['fake'],fake,fake
38747,B2203,2,2,7.02,['fake'],fake,fake
38748,B2203,2,2,7.03,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38749,B2203,2,2,7.04,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38750,B2203,2,2,7.05,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38751,B2203,2,2,7.06,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38752,B2203,2,2,7.07,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38753,B2203,2,2,7.08,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38754,B2203,2,2,7.09,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38755,B2203,2,2,7.1,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38756,B2203,2,2,7.11,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38757,B2203,2,2,7.12,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38758,B2203,2,2,7.13,"['AU14', 'AU15', 'AU17']","['AU14', 'AU15', 'AU17']",fake
38759,B2203,2,2,7.14,['fake'],fake,fake
38760,B2203,2,2,7.15,['fake'],fake,fake
38761,B2203,2,2,7.16,['fake'],fake,fake
38762,B2203,2,2,7.17,['fake'],fake,fake
38763,B2203,2,2,7.18,['fake'],fake,fake
38764,B2203,2,2,7.19,"['AU14', 'AU17']","['AU14', 'AU17']",fake
38765,B2203,2,2,7.2,['fake'],fake,fake
38766,B2203,2,2,7.21,['AU14'],['AU14'],fake
38767,B2203,2,2,7.22,['AU15'],['AU15'],fake
38768,B2203,2,2,7.23,"['AU15', 'AU17', 'AU20']","['AU15', 'AU17', 'AU20']",fake
38769,B2203,2,2,7.24,"['AU15', 'AU17', 'AU20']","['AU15', 'AU17', 'AU20']",fake
38770,B2203,2,2,7.25,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38771,B2203,2,2,7.26,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38772,B2203,2,2,7.27,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38773,B2203,2,2,7.28,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38774,B2203,2,2,7.29,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38775,B2203,2,2,7.3,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38776,B2203,2,2,7.31,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38777,B2203,2,2,7.32,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38778,B2203,2,2,7.33,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38779,B2203,2,2,7.34,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38780,B2203,2,2,7.35,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38781,B2203,2,2,7.36,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38782,B2203,2,2,7.37,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38783,B2203,2,2,7.38,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38784,B2203,2,2,7.39,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38785,B2203,2,2,7.4,"['AU17', 'AU25']","['AU17', 'AU25']",fake
38786,B2203,2,2,7.41,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38787,B2203,2,2,7.42,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38788,B2203,2,2,7.43,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38789,B2203,2,2,7.44,['AU25'],['AU25'],fake
38790,B2203,2,2,7.45,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38791,B2203,2,2,7.46,"['AU20', 'AU25']","['AU20', 'AU25']",fake
38792,B2203,2,2,7.47,"['AU17', 'AU25']","['AU17', 'AU25']",fake
38793,B2203,2,2,7.48,['AU17'],['AU17'],fake
38794,B2203,2,2,7.49,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38795,B2203,2,2,7.5,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38796,B2203,2,2,7.51,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38797,B2203,2,2,7.52,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38798,B2203,2,2,7.53,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38799,B2203,2,2,7.54,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38800,B2203,2,2,7.55,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38801,B2203,2,2,7.56,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38802,B2203,2,2,7.57,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38803,B2203,2,2,7.58,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38804,B2203,2,2,7.59,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38805,B2203,2,2,8,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38806,B2203,2,2,8.01,"['AU15', 'AU25']","['AU15', 'AU25']",fake
38807,B2203,2,2,8.02,['fake'],fake,fake
38808,B2203,2,2,8.03,['fake'],fake,fake
38809,B2203,2,2,8.04,['fake'],fake,fake
38810,B2203,2,2,8.05,['fake'],fake,fake
38811,B2203,2,2,8.06,['fake'],fake,fake
38812,B2203,2,2,8.07,"['AU15', 'AU25']","['AU15', 'AU25']",fake
38813,B2203,2,2,8.08,['fake'],fake,fake
38814,B2203,2,2,8.09,['fake'],fake,fake
38815,B2203,2,2,8.1,['fake'],fake,fake
38816,B2203,2,2,8.11,['fake'],fake,fake
38817,B2203,2,2,8.12,['fake'],fake,fake
38818,B2203,2,2,8.13,['fake'],fake,fake
38819,B2203,2,2,8.14,['AU14'],['AU14'],fake
38820,B2203,2,2,8.15,['fake'],fake,fake
38821,B2203,2,2,8.16,['fake'],fake,fake
38822,B2203,2,2,8.17,['fake'],fake,fake
38823,B2203,1,2,8.18,['fake'],fake,fake
38824,B2203,1,2,8.19,['AU14_U'],['AU14'],fake
38825,B2203,1,2,8.2,['fake'],fake,fake
38826,B2203,1,2,8.21,['fake'],fake,fake
38827,B2203,1,2,8.22,['fake'],fake,fake
38828,B2203,1,2,8.23,['fake'],fake,fake
38829,B2203,1,2,8.24,['fake'],fake,fake
38830,B2203,1,2,8.25,['fake'],fake,fake
38831,B2203,1,2,8.26,['fake'],fake,fake
38832,B2203,1,2,8.27,['fake'],fake,fake
38833,B2203,1,2,8.28,['fake'],fake,fake
38834,B2203,1,2,8.29,['fake'],fake,fake
38835,B2203,2,2,8.3,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38836,B2203,2,2,8.31,['fake'],fake,fake
38837,B2203,2,2,8.32,['fake'],fake,fake
38838,B2203,2,2,8.33,['fake'],fake,fake
38839,B2203,2,2,8.34,['AU14'],['AU14'],fake
38840,B2203,2,2,8.35,['fake'],fake,fake
38841,B2203,2,2,8.36,['fake'],fake,fake
38842,B2203,2,2,8.37,['fake'],fake,fake
38843,B2203,2,2,8.38,['fake'],fake,fake
38844,B2203,2,2,8.39,['fake'],fake,fake
38845,B2203,2,2,8.4,['fake'],fake,fake
38846,B2203,2,2,8.41,['fake'],fake,fake
38847,B2203,2,2,8.42,['fake'],fake,fake
38848,B2203,2,2,8.43,['fake'],fake,fake
38849,B2203,2,2,8.44,['fake'],fake,fake
38850,B2203,2,2,8.45,['fake'],fake,fake
38851,B2203,2,2,8.46,['fake'],fake,fake
38852,B2203,2,2,8.47,['fake'],fake,fake
38853,B2203,2,2,8.48,['fake'],fake,fake
38854,B2203,2,2,8.49,['fake'],fake,fake
38855,B2203,2,2,8.5,['fake'],fake,fake
38856,B2203,2,2,8.51,['AU14'],['AU14'],fake
38857,B2203,2,2,8.52,['fake'],fake,fake
38858,B2203,2,2,8.53,['AU14'],['AU14'],fake
38859,B2203,2,2,8.54,['fake'],fake,fake
38860,B2203,2,2,8.55,['fake'],fake,fake
38861,B2203,2,2,8.56,['fake'],fake,fake
38862,B2203,2,2,8.57,['fake'],fake,fake
38863,B2203,2,2,8.58,['fake'],fake,fake
38864,B2203,2,2,8.59,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38865,B2203,2,2,9,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38866,B2203,2,2,9.01,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38867,B2203,2,2,9.02,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38868,B2203,2,2,9.03,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38869,B2203,2,2,9.04,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38870,B2203,2,2,9.05,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38871,B2203,2,2,9.06,['AU17'],['AU17'],fake
38872,B2203,2,2,9.07,['fake'],fake,fake
38873,B2203,2,2,9.08,['fake'],fake,fake
38874,B2203,2,2,9.09,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38875,B2203,2,2,9.1,['fake'],fake,fake
38876,B2203,2,2,9.11,['fake'],fake,fake
38877,B2203,2,2,9.12,['fake'],fake,fake
38878,B2203,2,2,9.13,['fake'],fake,fake
38879,B2203,2,2,9.14,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38880,B2203,2,2,9.15,['fake'],fake,fake
38881,B2203,2,2,9.16,['fake'],fake,fake
38882,B2203,2,2,9.17,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38883,B2203,2,2,9.18,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38884,B2203,2,2,9.19,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38885,B2203,2,2,9.2,['AU25'],['AU25'],fake
38886,B2203,2,2,9.21,['fake'],fake,fake
38887,B2203,2,2,9.22,['fake'],fake,fake
38888,B2203,2,2,9.23,['fake'],fake,fake
38889,B2203,2,2,9.24,['fake'],fake,fake
38890,B2203,2,2,9.25,['AU24'],['AU24'],fake
38891,B2203,2,2,9.26,['fake'],fake,fake
38892,B2203,2,2,9.27,['fake'],fake,fake
38893,B2203,2,2,9.28,['fake'],fake,fake
38894,B2203,2,2,9.29,['fake'],fake,fake
38895,B2203,2,2,9.3,['fake'],fake,fake
38896,B2203,2,2,9.31,['fake'],fake,fake
38897,B2203,2,2,9.32,['fake'],fake,fake
38898,B2203,2,2,9.33,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38899,B2203,2,2,9.34,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38900,B2203,2,2,9.35,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38901,B2203,2,2,9.36,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38902,B2203,2,2,9.37,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38903,B2203,2,2,6.09,['fake'],fake,fake
38904,B2203,2,2,6.1,"['AU12', 'AU14']","['AU12', 'AU14']",fake
38905,B2203,2,2,6.11,['fake'],fake,fake
38906,B2203,2,2,6.12,['fake'],fake,fake
38907,B2203,2,2,6.13,"['AU12', 'AU25']","['AU12', 'AU25']",fake
38908,B2203,2,2,6.14,"['AU12', 'AU25']","['AU12', 'AU25']",fake
38909,B2203,2,2,6.15,['fake'],fake,fake
38910,B2203,2,2,6.16,['fake'],fake,fake
38911,B2203,2,2,6.17,['fake'],fake,fake
38912,B2203,2,2,6.18,['fake'],fake,fake
38913,B2203,2,2,6.19,['fake'],fake,fake
38914,B2203,2,2,6.2,['fake'],fake,fake
38915,B2203,2,2,6.21,['fake'],fake,fake
38916,B2203,2,2,6.22,['fake'],fake,fake
38917,B2203,2,2,6.23,['fake'],fake,fake
38918,B2203,2,2,6.24,['fake'],fake,fake
38919,B2203,2,2,6.25,['fake'],fake,fake
38920,B2203,2,2,6.26,['fake'],fake,fake
38921,B2203,2,2,6.27,['fake'],fake,fake
38922,B2203,2,2,6.28,['fake'],fake,fake
38923,B2203,2,2,6.29,['fake'],fake,fake
38924,B2203,2,2,6.3,['AU24'],['AU24'],fake
38925,B2203,2,2,6.31,['fake'],fake,fake
38926,B2203,2,2,6.32,['fake'],fake,fake
38927,B2203,2,2,6.33,['fake'],fake,fake
38928,B2203,2,2,6.34,['fake'],fake,fake
38929,B2203,2,2,6.35,['fake'],fake,fake
38930,B2203,2,2,6.36,['fake'],fake,fake
38931,B2203,2,2,6.37,['fake'],fake,fake
38932,B2203,2,2,6.38,['fake'],fake,fake
38933,B2203,2,2,6.39,['fake'],fake,fake
38934,B2203,2,2,6.4,['AU14_U'],['AU14'],fake
38935,B2203,2,2,6.41,['fake'],fake,fake
38936,B2203,2,2,6.42,['fake'],fake,fake
38937,B2203,2,2,6.43,['fake'],fake,fake
38938,B2203,2,2,6.44,['fake'],fake,fake
38939,B2203,2,2,6.45,['fake'],fake,fake
38940,B2203,2,2,6.46,['fake'],fake,fake
38941,B2203,2,2,6.47,['fake'],fake,fake
38942,B2203,2,2,6.48,['fake'],fake,fake
38943,B2203,2,2,6.49,['fake'],fake,fake
38944,B2203,2,2,6.5,['fake'],fake,fake
38945,B2203,2,2,6.51,['fake'],fake,fake
38946,B2203,2,2,6.52,['fake'],fake,fake
38947,B2203,2,2,6.53,['fake'],fake,fake
38948,B2203,2,2,6.54,['fake'],fake,fake
38949,B2203,2,2,6.55,['AU14'],['AU14'],fake
38950,B2203,2,2,6.56,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38951,B2203,2,2,6.57,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38952,B2203,2,2,6.58,['fake'],fake,fake
38953,B2203,2,2,6.59,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38954,B2203,2,2,7,['fake'],fake,fake
38955,B2203,2,2,7.01,['fake'],fake,fake
38956,B2203,2,2,7.02,['fake'],fake,fake
38957,B2203,2,2,7.03,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38958,B2203,2,2,7.04,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38959,B2203,2,2,7.05,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38960,B2203,2,2,7.06,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38961,B2203,2,2,7.07,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38962,B2203,2,2,7.08,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38963,B2203,2,2,7.09,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38964,B2203,2,2,7.1,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38965,B2203,2,2,7.11,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38966,B2203,2,2,7.12,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38967,B2203,2,2,7.13,"['AU14', 'AU15', 'AU17']","['AU14', 'AU15', 'AU17']",fake
38968,B2203,2,2,7.14,['fake'],fake,fake
38969,B2203,2,2,7.15,['fake'],fake,fake
38970,B2203,2,2,7.16,['fake'],fake,fake
38971,B2203,2,2,7.17,['fake'],fake,fake
38972,B2203,2,2,7.18,['fake'],fake,fake
38973,B2203,2,2,7.19,"['AU14', 'AU17']","['AU14', 'AU17']",fake
38974,B2203,2,2,7.2,['fake'],fake,fake
38975,B2203,2,2,7.21,['AU14'],['AU14'],fake
38976,B2203,2,2,7.22,['AU15'],['AU15'],fake
38977,B2203,2,2,7.23,"['AU15', 'AU17', 'AU20']","['AU15', 'AU17', 'AU20']",fake
38978,B2203,2,2,7.24,"['AU15', 'AU17', 'AU20']","['AU15', 'AU17', 'AU20']",fake
38979,B2203,2,2,7.25,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38980,B2203,2,2,7.26,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
38981,B2203,2,2,7.27,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38982,B2203,2,2,7.28,"['AU17', 'AU20']","['AU17', 'AU20']",fake
38983,B2203,2,2,7.29,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38984,B2203,2,2,7.3,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38985,B2203,2,2,7.31,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38986,B2203,2,2,7.32,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38987,B2203,2,2,7.33,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38988,B2203,2,2,7.34,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38989,B2203,2,2,7.35,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38990,B2203,2,2,7.36,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38991,B2203,2,2,7.37,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38992,B2203,2,2,7.38,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38993,B2203,2,2,7.39,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38994,B2203,2,2,7.4,"['AU17', 'AU25']","['AU17', 'AU25']",fake
38995,B2203,2,2,7.41,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38996,B2203,2,2,7.42,"['AU15', 'AU17']","['AU15', 'AU17']",fake
38997,B2203,2,2,7.43,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
38998,B2203,2,2,7.44,['AU25'],['AU25'],fake
38999,B2203,2,2,7.45,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
39000,B2203,2,2,7.46,"['AU20', 'AU25']","['AU20', 'AU25']",fake
39001,B2203,2,2,7.47,"['AU17', 'AU25']","['AU17', 'AU25']",fake
39002,B2203,2,2,7.48,['AU17'],['AU17'],fake
39003,B2203,2,2,7.49,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39004,B2203,2,2,7.5,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39005,B2203,2,2,7.51,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39006,B2203,2,2,7.52,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39007,B2203,2,2,7.53,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39008,B2203,2,2,7.54,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39009,B2203,2,2,7.55,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39010,B2203,2,2,7.56,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39011,B2203,2,2,7.57,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39012,B2203,2,2,7.58,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39013,B2203,2,2,7.59,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39014,B2203,2,2,8,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39015,B2203,2,2,8.01,"['AU15', 'AU25']","['AU15', 'AU25']",fake
39016,B2203,2,2,8.02,['AU15'],['AU15'],fake
39017,B2203,2,2,8.03,['fake'],fake,fake
39018,B2203,2,2,8.04,['fake'],fake,fake
39019,B2203,2,2,8.05,['fake'],fake,fake
39020,B2203,2,2,8.06,['fake'],fake,fake
39021,B2203,2,2,8.07,"['AU15', 'AU25']","['AU15', 'AU25']",fake
39022,B2203,2,2,8.08,['fake'],fake,fake
39023,B2203,2,2,8.09,['fake'],fake,fake
39024,B2203,2,2,8.1,['fake'],fake,fake
39025,B2203,2,2,8.11,['fake'],fake,fake
39026,B2203,2,2,8.12,['fake'],fake,fake
39027,B2203,2,2,8.13,['fake'],fake,fake
39028,B2203,2,2,8.14,['AU14'],['AU14'],fake
39029,B2203,2,2,8.15,['fake'],fake,fake
39030,B2203,2,2,8.16,['fake'],fake,fake
39031,B2203,2,2,8.17,['fake'],fake,fake
39032,B2203,1,2,8.18,['fake'],fake,fake
39033,B2203,1,2,8.19,['AU14_U'],['AU14'],fake
39034,B2203,1,2,8.2,['fake'],fake,fake
39035,B2203,1,2,8.21,['fake'],fake,fake
39036,B2203,1,2,8.22,['fake'],fake,fake
39037,B2203,1,2,8.23,['fake'],fake,fake
39038,B2203,1,2,8.24,['fake'],fake,fake
39039,B2203,1,2,8.25,['fake'],fake,fake
39040,B2203,1,2,8.26,['fake'],fake,fake
39041,B2203,1,2,8.27,['fake'],fake,fake
39042,B2203,1,2,8.28,['fake'],fake,fake
39043,B2203,1,2,8.29,['fake'],fake,fake
39044,B2203,2,2,8.3,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39045,B2203,2,2,8.31,['fake'],fake,fake
39046,B2203,2,2,8.32,['fake'],fake,fake
39047,B2203,2,2,8.33,['fake'],fake,fake
39048,B2203,2,2,8.34,['AU14'],['AU14'],fake
39049,B2203,2,2,8.35,['fake'],fake,fake
39050,B2203,2,2,8.36,['fake'],fake,fake
39051,B2203,2,2,8.37,['fake'],fake,fake
39052,B2203,2,2,8.38,['fake'],fake,fake
39053,B2203,2,2,8.39,['fake'],fake,fake
39054,B2203,2,2,8.4,['fake'],fake,fake
39055,B2203,2,2,8.41,['fake'],fake,fake
39056,B2203,2,2,8.42,['fake'],fake,fake
39057,B2203,2,2,8.43,['fake'],fake,fake
39058,B2203,2,2,8.44,['fake'],fake,fake
39059,B2203,2,2,8.45,['fake'],fake,fake
39060,B2203,2,2,8.46,['fake'],fake,fake
39061,B2203,2,2,8.47,['fake'],fake,fake
39062,B2203,2,2,8.48,['fake'],fake,fake
39063,B2203,2,2,8.49,['fake'],fake,fake
39064,B2203,2,2,8.5,['fake'],fake,fake
39065,B2203,2,2,8.51,['AU14'],['AU14'],fake
39066,B2203,2,2,8.52,['fake'],fake,fake
39067,B2203,2,2,8.53,['AU14'],['AU14'],fake
39068,B2203,2,2,8.54,['fake'],fake,fake
39069,B2203,2,2,8.55,['fake'],fake,fake
39070,B2203,2,2,8.56,['fake'],fake,fake
39071,B2203,2,2,8.57,['fake'],fake,fake
39072,B2203,2,2,8.58,['fake'],fake,fake
39073,B2203,2,2,8.59,"['AU17', 'AU19', 'AU20', 'AU25']","['AU17', 'AU19', 'AU20', 'AU25']",fake
39074,B2203,2,2,9,"['AU17', 'AU19', 'AU20']","['AU17', 'AU19', 'AU20']",fake
39075,B2203,2,2,9.01,"['AU17', 'AU19', 'AU20']","['AU17', 'AU19', 'AU20']",fake
39076,B2203,2,2,9.02,"['AU17', 'AU19', 'AU20']","['AU17', 'AU19', 'AU20']",fake
39077,B2203,2,2,9.03,"['AU17', 'AU19', 'AU20']","['AU17', 'AU19', 'AU20']",fake
39078,B2203,2,2,9.04,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39079,B2203,2,2,9.05,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39080,B2203,2,2,9.06,['AU17'],['AU17'],fake
39081,B2203,2,2,9.07,['fake'],fake,fake
39082,B2203,2,2,9.08,['fake'],fake,fake
39083,B2203,2,2,9.09,"['AU17', 'AU20', 'AU25']","['AU17', 'AU20', 'AU25']",fake
39084,B2203,2,2,9.1,['fake'],fake,fake
39085,B2203,2,2,9.11,['fake'],fake,fake
39086,B2203,2,2,9.12,['fake'],fake,fake
39087,B2203,2,2,9.13,['fake'],fake,fake
39088,B2203,2,2,9.14,"['AU17', 'AU20']","['AU17', 'AU20']",fake
39089,B2203,2,2,9.15,['fake'],fake,fake
39090,B2203,2,2,9.16,['fake'],fake,fake
39091,B2203,2,2,9.17,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39092,B2203,2,2,9.18,"['AU15', 'AU17', 'AU25']","['AU15', 'AU17', 'AU25']",fake
39093,B2203,2,2,9.19,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39094,B2203,2,2,9.2,['AU25'],['AU25'],fake
39095,B2203,2,2,9.21,['fake'],fake,fake
39096,B2203,2,2,9.22,['fake'],fake,fake
39097,B2203,2,2,9.23,['fake'],fake,fake
39098,B2203,2,2,9.24,['fake'],fake,fake
39099,B2203,2,2,9.25,['AU24'],['AU24'],fake
39100,B2203,2,2,9.26,['fake'],fake,fake
39101,B2203,2,2,9.27,['fake'],fake,fake
39102,B2203,2,2,9.28,['fake'],fake,fake
39103,B2203,2,2,9.29,['fake'],fake,fake
39104,B2203,2,2,9.3,['fake'],fake,fake
39105,B2203,2,2,9.31,['fake'],fake,fake
39106,B2203,2,2,9.32,['fake'],fake,fake
39107,B2203,2,2,9.33,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39108,B2203,2,2,9.34,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39109,B2203,2,2,9.35,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39110,B2203,2,2,9.36,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39111,B2203,2,2,9.37,"['AU15', 'AU17']","['AU15', 'AU17']",fake
39112,B2203,2,3,12.58,['fake'],fake,fake
39113,B2203,2,3,12.59,['fake'],fake,fake
39114,B2203,2,3,13,['fake'],fake,fake
39115,B2203,2,3,13.01,"['AU1', 'AU2']","['AU1', 'AU2']",fake
39116,B2203,2,3,13.02,"['AU1', 'AU2']","['AU1', 'AU2']",fake
39117,B2203,2,3,13.03,"['AU1', 'AU2']","['AU1', 'AU2']",fake
